k,t_phys,u_A,col_A,sup_A,epoch_A,u_B,col_B,sup_B,epoch_B,energy_A,energy_B
0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,11.401100000000001,11.401100000000001
1,0.001,0.0,0.0,0,0,0.0,0.0,0,0,,
2,0.002,0.0,0.0,0,0,0.0,0.0,0,0,,
3,0.003,0.0,0.0,0,0,0.0,0.0,0,0,,
4,0.004,0.0,0.0,0,0,0.0,0.0,0,0,,
5,0.005,0.0,0.0,0,0,0.0,0.0,0,0,,
6,0.006,0.0,0.0,0,0,0.0,0.0,0,0,,
7,0.007,0.0,0.0,0,0,0.0,0.0,0,0,,
8,0.008,0.0,0.0,0,0,0.0,0.0,0,0,,
9,0.009000000000000001,0.0,0.0,0,0,0.0,0.0,0,0,,
10,0.01,0.0,0.0,0,0,0.0,0.0,0,0,,
11,0.011,0.0,0.0,0,0,0.0,0.0,0,0,,
12,0.012,0.0,0.0,0,0,0.0,0.0,0,0,,
13,0.013000000000000001,0.0,0.0,0,0,0.0,0.0,0,0,,
14,0.014,0.0,0.0,0,0,0.0,0.0,0,0,,
15,0.015,0.0,0.0,0,0,0.0,0.0,0,0,,
16,0.016,0.0,0.0,0,0,0.0,0.0,0,0,,
17,0.017,0.0,0.0,0,0,0.0,0.0,0,0,,
