k,t_phys,u_A,col_A,sup_A,epoch_A,u_B,col_B,sup_B,epoch_B,energy_A,energy_B
0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,11.401100000000001,11.401100000000001
1,0.001,0.0,0.0,0,0,0.0,0.0,0,0,,
2,0.002,0.0,0.0,0,0,0.0,0.0,0,0,,
3,0.003,0.0,0.0,0,0,0.0,0.0,0,0,,
4,0.004,0.0,0.0,0,0,0.0,0.0,0,0,,
5,0.005,0.0,0.0,0,0,0.0,0.0,0,0,,
6,0.006,0.0,0.0,0,0,0.0,0.0,0,0,,
7,0.007,0.0,0.0,0,0,0.0,0.0,0,0,,
8,0.008,0.0,0.0,0,0,0.0,0.0,0,0,,
9,0.009000000000000001,0.0,0.0,0,0,0.0,0.0,0,0,,
10,0.01,0.0,0.0,0,0,0.0,0.0,0,0,,
11,0.011,0.0,0.0,0,0,0.0,0.0,0,0,,
12,0.012,0.0,0.0,0,0,0.0,0.0,0,0,,
13,0.013000000000000001,0.0,0.0,0,0,0.0,0.0,0,0,,
14,0.014,0.0,0.0,0,0,0.0,0.0,0,0,,
15,0.015,0.0,0.0,0,0,0.0,0.0,0,0,,
16,0.016,0.0,0.0,0,0,0.0,0.0,0,0,,
17,0.017,0.0,0.0,0,0,0.0,0.0,0,0,,
18,0.018000000000000002,0.0,0.0,0,0,0.0,0.0,0,0,,
19,0.019,0.0,0.0,0,0,0.0,0.0,0,0,,
20,0.02,0.0,0.0,0,0,0.0,0.0,0,0,,
21,0.021,0.0,0.0,0,0,0.0,0.0,0,0,,
22,0.022,0.0,0.0,0,0,0.0,0.0,0,0,,
23,0.023,0.0,0.0,0,0,0.0,0.0,0,0,,
24,0.024,0.0,0.0,0,0,0.0,0.0,0,0,,
25,0.025,0.0,0.0,0,0,0.0,0.0,0,0,,
26,0.026000000000000002,0.0,0.0,0,0,0.0,0.0,0,0,,
27,0.027,0.0,0.0,0,0,0.0,0.0,0,0,,
28,0.028,0.0,0.0,0,0,0.0,0.0,0,0,,
29,0.029,0.0,0.0,0,0,0.0,0.0,0,0,,
30,0.03,0.0,0.0,0,0,0.0,0.0,0,0,,
31,0.031,0.0,0.0,0,0,0.0,0.0,0,0,,
32,0.032,0.0,0.0,0,0,0.0,0.0,0,0,,
33,0.033,0.0,0.0,0,0,0.0,0.0,0,0,,
34,0.034,0.0,0.0,0,0,0.0,0.0,0,0,,
35,0.035,0.0,0.0,0,0,0.0,0.0,0,0,,
36,0.036000000000000004,0.0,0.0,0,0,0.0,0.0,0,0,,
37,0.037,0.0,0.0,0,0,0.0,0.0,0,0,,
38,0.038,0.0,0.0,0,0,0.0,0.0,0,0,,
39,0.039,0.0,0.0,0,0,0.0,0.0,0,0,,
40,0.04,0.0,0.0,0,0,0.0,0.0,0,0,,
41,0.041,0.0,0.0,0,0,0.0,0.0,0,0,,
42,0.042,0.0,0.0,0,0,0.0,0.0,0,0,,
43,0.043000000000000003,0.0,0.0,0,0,0.0,0.0,0,0,,
44,0.044,0.0,0.0,0,0,0.0,0.0,0,0,,
45,0.045,0.0,0.0,0,0,0.0,0.0,0,0,,
46,0.046,0.0,0.0,0,0,0.0,0.0,0,0,,
47,0.047,0.0,0.0,0,0,0.0,0.0,0,0,,
48,0.048,0.0,0.0,0,0,0.0,0.0,0,0,,
49,0.049,0.0,0.0,0,0,0.0,0.0,0,0,,
50,0.05,0.0,0.0,0,0,0.0,0.0,0,0,,
51,0.051000000000000004,0.0,0.0,0,0,0.0,0.0,0,0,,
52,0.052000000000000005,0.0,0.0,0,0,0.0,0.0,0,0,,
53,0.053,0.0,0.0,0,0,0.0,0.0,0,0,,
54,0.054,0.0,0.0,0,0,0.0,0.0,0,0,,
55,0.055,0.0,0.0,0,0,0.0,0.0,0,0,,
56,0.056,0.0,0.0,0,0,0.0,0.0,0,0,,
57,0.057,0.0,0.0,0,0,0.0,0.0,0,0,,
58,0.058,0.0,0.0,0,0,0.0,0.0,0,0,,
59,0.059000000000000004,0.0,0.0,0,0,0.0,0.0,0,0,,
60,0.06,0.0,0.0,0,0,0.0,0.0,0,0,,
61,0.061,0.0,0.0,0,0,0.0,0.0,0,0,,
62,0.062,0.0,0.0,0,0,0.0,0.0,0,0,,
63,0.063,0.0,0.0,0,0,0.0,0.0,0,0,,
64,0.064,0.0,0.0,0,0,0.0,0.0,0,0,,
65,0.065,0.0,0.0,0,0,0.0,0.0,0,0,,
66,0.066,0.0,0.0,0,0,0.0,0.0,0,0,,
67,0.067,0.0,0.0,0,0,0.0,0.0,0,0,,
68,0.068,0.0,0.0,0,0,0.0,0.0,0,0,,
69,0.069,0.0,0.0,0,0,0.0,0.0,0,0,,
70,0.07,0.0,0.0,0,0,0.0,0.0,0,0,,
71,0.07100000000000001,0.0,0.0,0,0,0.0,0.0,0,0,,
72,0.07200000000000001,0.0,0.0,0,0,0.0,0.0,0,0,,
73,0.073,0.0,0.0,0,0,0.0,0.0,0,0,,
74,0.074,0.0,0.0,0,0,0.0,0.0,0,0,,
75,0.075,0.0,0.0,0,0,0.0,0.0,0,0,,
76,0.076,0.0,0.0,0,0,0.0,0.0,0,0,,
77,0.077,0.0,0.0,0,0,0.0,0.0,0,0,,
78,0.078,0.0,0.0,0,0,0.0,0.0,0,0,,
79,0.079,0.0,0.0,0,0,0.0,0.0,0,0,,
80,0.08,0.0,0.0,0,0,0.0,0.0,0,0,,
81,0.081,0.0,0.0,0,0,0.0,0.0,0,0,,
82,0.082,0.0,0.0,0,0,0.0,0.0,0,0,,
83,0.083,0.0,0.0,0,0,0.0,0.0,0,0,,
84,0.084,0.0,0.0,0,0,0.0,0.0,0,0,,
85,0.085,0.0,0.0,0,0,0.0,0.0,0,0,,
86,0.08600000000000001,0.0,0.0,0,0,0.0,0.0,0,0,,
87,0.08700000000000001,0.0,0.0,0,0,0.0,0.0,0,0,,
88,0.088,0.0,0.0,0,0,0.0,0.0,0,0,,
89,0.089,0.0,0.0,0,0,0.0,0.0,0,0,,
90,0.09,0.0,0.0,0,0,0.0,0.0,0,0,,
91,0.091,0.0,0.0,0,0,0.0,0.0,0,0,,
92,0.092,0.0,0.0,0,0,0.0,0.0,0,0,,
93,0.093,0.0,0.0,0,0,0.0,0.0,0,0,,
94,0.094,0.0,0.0,0,0,0.0,0.0,0,0,,
95,0.095,0.0,0.0,0,0,0.0,0.0,0,0,,
96,0.096,0.0,0.0,0,0,0.0,0.0,0,0,,
97,0.097,0.0,0.0,0,0,0.0,0.0,0,0,,
98,0.098,0.0,0.0,0,0,0.0,0.0,0,0,,
99,0.099,0.0,0.0,0,0,0.0,0.0,0,0,,
100,0.1,0.0,0.0,0,0,0.0,0.0,0,0,6.442416306581407,6.442416306581407
101,0.101,0.0,0.0,0,0,0.0,0.0,0,0,,
102,0.10200000000000001,0.0,0.0,0,0,0.0,0.0,0,0,,
103,0.10300000000000001,0.0,0.0,0,0,0.0,0.0,0,0,,
104,0.10400000000000001,0.0,0.0,0,0,0.0,0.0,0,0,,
105,0.105,0.0,0.0,0,0,0.0,0.0,0,0,,
106,0.106,0.0,0.0,0,0,0.0,0.0,0,0,,
107,0.107,0.0,0.0,0,0,0.0,0.0,0,0,,
108,0.108,0.0,0.0,0,0,0.0,0.0,0,0,,
109,0.109,0.0,0.0,0,0,0.0,0.0,0,0,,
110,0.11,0.0,0.0,0,0,0.0,0.0,0,0,,
111,0.111,0.0,0.0,0,0,0.0,0.0,0,0,,
112,0.112,0.0,0.0,0,0,0.0,0.0,0,0,,
113,0.113,0.0,0.0,0,0,0.0,0.0,0,0,,
